timestamp,Resistance
1125.5,11.9227
1126,11.9224
1126.5,11.9221
1127,11.9219
1127.5,11.9216
1128,11.9214
1128.5,11.9211
1129,11.9209
1129.5,11.9206
1130,11.9204
1130.5,11.9202
1131,11.9199
1131.5,11.9197
1132,11.9195
1132.5,11.9192
1133,11.919
1133.5,11.9188
1134,11.9185
1134.5,11.9183
1135,11.9181
1135.5,11.9178
1136,11.9176
1136.5,11.9174
1137,11.9171
1137.5,11.9169
1138,11.9167
1138.5,11.9165
1139,11.9162
1139.5,11.916
1140,11.9158
1140.5,11.9155
1141,11.9153
1141.5,11.9151
1142,11.9149
1142.5,11.9147
1143,11.9145
1143.5,11.9143
1144,11.9141
1144.5,11.9139
1145,11.9137
1145.5,11.9136
1146,11.9134
1146.5,11.9133
1147,11.9131
1147.5,11.913
1148,11.9128
1148.5,11.9127
1149,11.9126
1149.5,11.9125
1150,11.9124
1150.5,11.9122
1151,11.9121
1151.5,11.912
1152,11.9119
1152.5,11.9118
1153,11.9117
1153.5,11.9116
1154,11.9115
1154.5,11.9114
1155,11.9113
1155.5,11.9112
1156,11.9111
1156.5,11.911
1157,11.9109
1157.5,11.9108
1158,11.9107
1158.5,11.9106
1159,11.9105
1159.5,11.9104
1160,11.9103
1160.5,11.9102
1161,11.9101
1161.5,11.91
1162,11.9099
1162.5,11.9098
1163,11.9098
1163.5,11.9097
1164,11.9096
1164.5,11.9096
1165,11.9095
1165.5,11.9094
1166,11.9094
1166.5,11.9093
1167,11.9093
1167.5,11.9093
1168,11.9092
1168.5,11.9092
1169,11.9092
1169.5,11.9092
1170,11.9091
1170.5,11.9091
1171,11.9091
1171.5,11.9091
1172,11.9091
1172.5,11.909
1173,11.909
1173.5,11.909
1174,11.909
1174.5,11.9089
1175,11.9089
1175.5,11.9089
1176,11.9089
1176.5,11.9088
1177,11.9088
1177.5,11.9087
1178,11.9087
1178.5,11.9087
1179,11.9086
1179.5,11.9086
1180,11.9085
1180.5,11.9085
1181,11.9085
1181.5,11.9084
1182,11.9084
1182.5,11.9084
1183,11.9083
1183.5,11.9083
1184,11.9083
1184.5,11.9083
1185,11.9082
1185.5,11.9082
1186,11.9082
1186.5,11.9082
1187,11.9082
1187.5,11.9082
1188,11.9082
1188.5,11.9083
1189,11.9083
1189.5,11.9083
1190,11.9083
1190.5,11.9083
1191,11.9083
1191.5,11.9083
1192,11.9083
1192.5,11.9083
1193,11.9083
1193.5,11.9083
1194,11.9083
1194.5,11.9083
1195,11.9083
1195.5,11.9083
1196,11.9083
1196.5,11.9082
1197,11.9082
1197.5,11.9082
1198,11.9081
1198.5,11.9081
1199,11.908
1199.5,11.9079
1200,11.9079
1200.5,11.9078
1201,11.9078
1201.5,11.9077
1202,11.9076
1202.5,11.9076
1203,11.9075
1203.5,11.9074
1204,11.9074
1204.5,11.9073
1205,11.9072
1205.5,11.9072
1206,11.9071
1206.5,11.9071
1207,11.907
1207.5,11.9069
1208,11.9069
1208.5,11.9068
1209,11.9068
1209.5,11.9067
1210,11.9067
1210.5,11.9066
1211,11.9065
1211.5,11.9065
1212,11.9064
1212.5,11.9063
1213,11.9063
1213.5,11.9062
1214,11.9061
1214.5,11.906
1215,11.9059
1215.5,11.9058
1216,11.9057
1216.5,11.9056
1217,11.9055
1217.5,11.9054
1218,11.9053
1218.5,11.9052
1219,11.9051
1219.5,11.9049
1220,11.9048
1220.5,11.9047
1221,11.9046
1221.5,11.9044
1222,11.9043
1222.5,11.9042
1223,11.9041
1223.5,11.904
1224,11.9039
1224.5,11.9037
1225,11.9036
1225.5,11.9035
1226,11.9034
1226.5,11.9033
1227,11.9032
1227.5,11.9031
1228,11.9031
1228.5,11.903
1229,11.9029
1229.5,11.9028
1230,11.9027
1230.5,11.9026
1231,11.9026
1231.5,11.9025
1232,11.9024
1232.5,11.9023
1233,11.9022
1233.5,11.9021
1234,11.902
1234.5,11.9019
1235,11.9018
1235.5,11.9017
1236,11.9016
1236.5,11.9015
1237,11.9014
1237.5,11.9013
1238,11.9011
1238.5,11.901
1239,11.9009
1239.5,11.9007
1240,11.9006
1240.5,11.9005
1241,11.9003
1241.5,11.9002
1242,11.9001
1242.5,11.9
1243,11.8998
1243.5,11.8997
1244,11.8996
1244.5,11.8995
1245,11.8994
1245.5,11.8993
1246,11.8992
1246.5,11.8991
1247,11.899
1247.5,11.8989
1248,11.8989
1248.5,11.8988
1249,11.8987
1249.5,11.8987
1250,11.8986
1250.5,11.8986
1251,11.8985
1251.5,11.8985
1252,11.8984
1252.5,11.8984
1253,11.8983
1253.5,11.8983
1254,11.8982
1254.5,11.8982
1255,11.8982
1255.5,11.8981
1256,11.8981
1256.5,11.898
1257,11.898
1257.5,11.898
1258,11.8979
1258.5,11.8979
1259,11.8978
1259.5,11.8978
1260,11.8978
1260.5,11.8977
1261,11.8977
1261.5,11.8977
1262,11.8977
1262.5,11.8976
1263,11.8976
1263.5,11.8976
1264,11.8976
1264.5,11.8976
1265,11.8976
1265.5,11.8976
1266,11.8976
1266.5,11.8976
1267,11.8977
1267.5,11.8977
1268,11.8977
1268.5,11.8977
1269,11.8978
1269.5,11.8978
1270,11.8978
1270.5,11.8978
1271,11.8979
1271.5,11.8979
1272,11.8979
1272.5,11.8979
1273,11.8979
1273.5,11.8979
1274,11.8979
1274.5,11.8979
1275,11.8979
1275.5,11.8979
1276,11.8979
1276.5,11.8979
1277,11.8978
1277.5,11.8978
1278,11.8978
1278.5,11.8977
1279,11.8977
1279.5,11.8977
1280,11.8976
1280.5,11.8976
1281,11.8975
1281.5,11.8975
1282,11.8974
1282.5,11.8974
1283,11.8973
1283.5,11.8973
1284,11.8973
1284.5,11.8972
1285,11.8972
1285.5,11.8972
1286,11.8971
1286.5,11.8971
1287,11.8971
1287.5,11.8971
1288,11.8971
1288.5,11.8971
1289,11.8971
1289.5,11.8971
1290,11.8971
1290.5,11.8972
1291,11.8972
1291.5,11.8972
1292,11.8972
1292.5,11.8972
1293,11.8973
1293.5,11.8973
1294,11.8973
1294.5,11.8973
1295,11.8973
1295.5,11.8974
1296,11.8974
1296.5,11.8974
1297,11.8974
1297.5,11.8974
1298,11.8975
1298.5,11.8975
1299,11.8975
1299.5,11.8975
1300,11.8975
1300.5,11.8976
1301,11.8976
1301.5,11.8976
1302,11.8976
1302.5,11.8977
1303,11.8977
1303.5,11.8978
1304,11.8978
1304.5,11.8979
1305,11.8979
1305.5,11.898
1306,11.898
1306.5,11.8981
1307,11.8982
1307.5,11.8983
1308,11.8983
1308.5,11.8984
1309,11.8985
1309.5,11.8986
1310,11.8986
1310.5,11.8987
1311,11.8988
1311.5,11.8989
1312,11.899
1312.5,11.899
1313,11.8991
1313.5,11.8992
1314,11.8992
1314.5,11.8993
1315,11.8994
1315.5,11.8994
1316,11.8994
1316.5,11.8995
1317,11.8995
1317.5,11.8995
1318,11.8996
1318.5,11.8996
1319,11.8996
1319.5,11.8996
1320,11.8996
1320.5,11.8996
1321,11.8996
1321.5,11.8996
1322,11.8996
1322.5,11.8997
1323,11.8997
1323.5,11.8997
1324,11.8997
1324.5,11.8997
1325,11.8997
1325.5,11.8997
1326,11.8997
1326.5,11.8997
1327,11.8998
1327.5,11.8998
1328,11.8998
1328.5,11.8998
1329,11.8999
1329.5,11.8999
1330,11.8999
1330.5,11.8999
1331,11.9
1331.5,11.9
1332,11.9
1332.5,11.9
1333,11.9
1333.5,11.9001
1334,11.9001
1334.5,11.9001
1335,11.9001
1335.5,11.9001
1336,11.9001
1336.5,11.9001
1337,11.9001
1337.5,11.9001
1338,11.9001
1338.5,11.9
1339,11.9
1339.5,11.9
1340,11.9
1340.5,11.9
1341,11.9
1341.5,11.9
1342,11.9
1342.5,11.8999
1343,11.8999
1343.5,11.8999
1344,11.8999
1344.5,11.9
1345,11.9
1345.5,11.9
1346,11.9
1346.5,11.9
1347,11.9001
1347.5,11.9001
1348,11.9001
1348.5,11.9002
1349,11.9002
1349.5,11.9003
1350,11.9003
1350.5,11.9004
1351,11.9004
1351.5,11.9005
1352,11.9006
1352.5,11.9006
1353,11.9007
1353.5,11.9007
1354,11.9008
1354.5,11.9008
1355,11.9009
1355.5,11.9009
1356,11.901
1356.5,11.901
1357,11.9011
1357.5,11.9011
1358,11.9011
1358.5,11.9012
1359,11.9012
1359.5,11.9012
1360,11.9013
1360.5,11.9013
1361,11.9014
1361.5,11.9014
1362,11.9015
1362.5,11.9015
1363,11.9016
1363.5,11.9016
1364,11.9017
1364.5,11.9018
1365,11.9018
1365.5,11.9019
1366,11.902
1366.5,11.9021
1367,11.9022
1367.5,11.9023
1368,11.9024
1368.5,11.9025
1369,11.9026
1369.5,11.9027
1370,11.9029
1370.5,11.903
1371,11.9031
1371.5,11.9032
1372,11.9033
1372.5,11.9035
1373,11.9036
1373.5,11.9038
1374,11.9039
1374.5,11.904
1375,11.9041
1375.5,11.9042
1376,11.9044
1376.5,11.9045
1377,11.9046
1377.5,11.9047
1378,11.9048
1378.5,11.905
1379,11.9051
1379.5,11.9052
1380,11.9053
1380.5,11.9054
1381,11.9055
1381.5,11.9057
1382,11.9058
1382.5,11.9059
1383,11.906
1383.5,11.9062
1384,11.9063
1384.5,11.9065
1385,11.9066
1385.5,11.9068
1386,11.9069
1386.5,11.9071
1387,11.9072
1387.5,11.9074
1388,11.9076
1388.5,11.9078
1389,11.908
1389.5,11.9082
1390,11.9083
1390.5,11.9085
1391,11.9087
1391.5,11.9089
1392,11.9091
1392.5,11.9093
1393,11.9095
1393.5,11.9096
1394,11.9098
1394.5,11.91
1395,11.9102
1395.5,11.9103
1396,11.9105
1396.5,11.9107
1397,11.9108
1397.5,11.911
1398,11.9111
1398.5,11.9113
1399,11.9114
1399.5,11.9116
1400,11.9117
1400.5,11.9119
1401,11.912
1401.5,11.9122
1402,11.9123
1402.5,11.9125
1403,11.9126
1403.5,11.9128
1404,11.9129
1404.5,11.9131
1405,11.9133
1405.5,11.9134
1406,11.9136
1406.5,11.9138
1407,11.9139
1407.5,11.9141
1408,11.9143
1408.5,11.9145
1409,11.9147
1409.5,11.9149
1410,11.915
1410.5,11.9152
1411,11.9154
1411.5,11.9156
1412,11.9158
1412.5,11.916
1413,11.9162
1413.5,11.9163
1414,11.9166
1414.5,11.9168
1415,11.9169
1415.5,11.9172
1416,11.9174
1416.5,11.9176
1417,11.9178
1417.5,11.9181
1418,11.9183
1418.5,11.9186
1419,11.9189
1419.5,11.9192
1420,11.9195
1420.5,11.9198
1421,11.9202
1421.5,11.9205
1422,11.9209
1422.5,11.9214
1423,11.9218
1423.5,11.9222
1424,11.9227
1424.5,11.9233
1425,11.9237
1425.5,11.9243
1426,11.9249
1426.5,11.9254
1427,11.9261
1427.5,11.9268
1428,11.9274
1428.5,11.9281
1429,11.9288
1429.5,11.9295
1430,11.9302
1430.5,11.9309
1431,11.9317
1431.5,11.9324
1432,11.9332
1432.5,11.9339
1433,11.9346
1433.5,11.9354
1434,11.9362
1434.5,11.937
1435,11.9377
1435.5,11.9384
1436,11.9392
1436.5,11.9399
1437,11.9406
1437.5,11.9413
1438,11.942
1438.5,11.9427
1439,11.9434
1439.5,11.9441
1440,11.9447
1440.5,11.9453
1441,11.946
1441.5,11.9465
1442,11.9472
1442.5,11.9478
1443,11.9483
1443.5,11.9489
1444,11.9495
1444.5,11.9499
1445,11.9505
1445.5,11.951
1446,11.9516
1446.5,11.952
1447,11.9525
1447.5,11.953
1448,11.9534
1448.5,11.9539
1449,11.9543
1449.5,11.9547
1450,11.9551
1450.5,11.9555
1451,11.9559
1451.5,11.9563
1452,11.9566
1452.5,11.957
1453,11.9573
1453.5,11.9576
1454,11.9579
1454.5,11.9582
1455,11.9584
1455.5,11.9587
1456,11.9589
1456.5,11.9591
1457,11.9594
1457.5,11.9596
1458,11.9597
1458.5,11.9599
1459,11.9601
1459.5,11.9602
1460,11.9604
1460.5,11.9605
1461,11.9607
1461.5,11.9608
1462,11.9609
1462.5,11.9611
1463,11.9612
1463.5,11.9613
1464,11.9614
1464.5,11.9615
1465,11.9617
1465.5,11.9618
1466,11.9619
1466.5,11.962
1467,11.9621
1467.5,11.9623
1468,11.9624
1468.5,11.9625
1469,11.9626
1469.5,11.9627
1470,11.9628
1470.5,11.9629
1471,11.963
1471.5,11.9632
1472,11.9633
1472.5,11.9633
1473,11.9634
1473.5,11.9635
1474,11.9636
1474.5,11.9637
1475,11.9638
1475.5,11.9638
1476,11.9639
1476.5,11.9639
1477,11.964
1477.5,11.964
1478,11.9641
1478.5,11.9641
1479,11.9641
1479.5,11.9641
1480,11.9642
1480.5,11.9642
1481,11.9642
1481.5,11.9642
1482,11.9642
1482.5,11.9642
1483,11.9642
1483.5,11.9642
1484,11.9642
1484.5,11.9642
1485,11.9642
1485.5,11.9643
1486,11.9643
1486.5,11.9643
1487,11.9643
1487.5,11.9643
1488,11.9643
1488.5,11.9643
1489,11.9643
1489.5,11.9643
1490,11.9644
1490.5,11.9644
1491,11.9644
1491.5,11.9644
1492,11.9644
1492.5,11.9644
1493,11.9644
1493.5,11.9644
1494,11.9643
1494.5,11.9643
1495,11.9643
1495.5,11.9643
1496,11.9643
1496.5,11.9642
1497,11.9642
1497.5,11.9641
1498,11.9641
1498.5,11.964
1499,11.964
1499.5,11.9639
1500,11.9639
1500.5,11.9638
1501,11.9638
1501.5,11.9637
1502,11.9637
1502.5,11.9636
1503,11.9636
1503.5,11.9635
1504,11.9635
1504.5,11.9635
1505,11.9634
1505.5,11.9634
1506,11.9634
1506.5,11.9634
1507,11.9633
1507.5,11.9633
1508,11.9633
1508.5,11.9633
1509,11.9633
1509.5,11.9633
1510,11.9633
1510.5,11.9633
1511,11.9633
1511.5,11.9633
1512,11.9633
1512.5,11.9633
1513,11.9633
1513.5,11.9632
1514,11.9632
1514.5,11.9632
1515,11.9632
1515.5,11.9632
1516,11.9631
1516.5,11.9631
1517,11.963
1517.5,11.963
1518,11.9629
1518.5,11.9629
1519,11.9628
1519.5,11.9628
1520,11.9627
1520.5,11.9627
1521,11.9626
1521.5,11.9625
1522,11.9625
1522.5,11.9624
1523,11.9623
1523.5,11.9623
1524,11.9622
1524.5,11.9622
1525,11.9621
1525.5,11.962
1526,11.962
1526.5,11.9619
1527,11.9619
1527.5,11.9618
1528,11.9618
1528.5,11.9617
1529,11.9617
1529.5,11.9616
1530,11.9616
1530.5,11.9615
1531,11.9614
1531.5,11.9614
1532,11.9613
1532.5,11.9612
1533,11.9612
1533.5,11.9611
1534,11.961
1534.5,11.9609
1535,11.9608
1535.5,11.9607
1536,11.9606
1536.5,11.9605
1537,11.9604
1537.5,11.9602
1538,11.9601
1538.5,11.96
1539,11.9598
1539.5,11.9597
1540,11.9596
1540.5,11.9594
1541,11.9592
1541.5,11.9591
1542,11.9589
1542.5,11.9588
1543,11.9586
1543.5,11.9585
1544,11.9583
1544.5,11.9582
1545,11.9581
1545.5,11.9579
1546,11.9578
1546.5,11.9577
1547,11.9575
1547.5,11.9574
1548,11.9573
1548.5,11.9572
1549,11.9571
1549.5,11.9569
1550,11.9568
1550.5,11.9567
1551,11.9566
1551.5,11.9565
1552,11.9564
1552.5,11.9563
1553,11.9562
1553.5,11.9561
1554,11.9559
1554.5,11.9558
1555,11.9557
1555.5,11.9556
1556,11.9555
1556.5,11.9554
1557,11.9552
1557.5,11.9551
1558,11.955
1558.5,11.9549
1559,11.9547
1559.5,11.9546
1560,11.9545
1560.5,11.9544
1561,11.9542
1561.5,11.9541
1562,11.954
1562.5,11.9539
1563,11.9538
1563.5,11.9537
1564,11.9536
1564.5,11.9535
1565,11.9534
1565.5,11.9534
1566,11.9533
1566.5,11.9532
1567,11.9532
1567.5,11.9531
1568,11.953
1568.5,11.953
1569,11.9529
1569.5,11.9529
1570,11.9529
1570.5,11.9528
1571,11.9528
1571.5,11.9528
1572,11.9527
1572.5,11.9527
1573,11.9527
1573.5,11.9526
1574,11.9526
1574.5,11.9525
1575,11.9525
1575.5,11.9525
1576,11.9524
1576.5,11.9524
1577,11.9523
1577.5,11.9523
1578,11.9522
1578.5,11.9522
1579,11.9521
1579.5,11.952
1580,11.952
1580.5,11.9519
1581,11.9519
1581.5,11.9518
1582,11.9518
1582.5,11.9517
1583,11.9517
1583.5,11.9516
1584,11.9516
1584.5,11.9516
1585,11.9515
1585.5,11.9515
1586,11.9515
1586.5,11.9515
1587,11.9514
1587.5,11.9514
1588,11.9514
1588.5,11.9514
1589,11.9514
1589.5,11.9514
1590,11.9514
1590.5,11.9514
1591,11.9515
1591.5,11.9515
1592,11.9515
1592.5,11.9515
1593,11.9515
1593.5,11.9515
1594,11.9515
1594.5,11.9515
1595,11.9515
1595.5,11.9515
1596,11.9514
1596.5,11.9514
1597,11.9514
1597.5,11.9514
1598,11.9514
1598.5,11.9513
1599,11.9513
1599.5,11.9513
1600,11.9512
1600.5,11.9512
1601,11.9512
1601.5,11.9512
1602,11.9511
1602.5,11.9511
1603,11.9511
1603.5,11.951
1604,11.951
1604.5,11.951
1605,11.951
1605.5,11.951
1606,11.951
1606.5,11.951
1607,11.951
1607.5,11.951
1608,11.951
1608.5,11.951
1609,11.951
1609.5,11.951
1610,11.951
1610.5,11.951
1611,11.951
1611.5,11.951
1612,11.951
1612.5,11.951
1613,11.951
1613.5,11.951
1614,11.951
1614.5,11.951
1615,11.951
1615.5,11.9509
1616,11.9509
1616.5,11.9509
1617,11.9509
1617.5,11.9508
1618,11.9508
1618.5,11.9507
1619,11.9507
1619.5,11.9507
1620,11.9506
1620.5,11.9506
1621,11.9505
1621.5,11.9505
1622,11.9504
1622.5,11.9504
1623,11.9503
1623.5,11.9503
1624,11.9503
1624.5,11.9502
1625,11.9502
1625.5,11.9502
1626,11.9502
1626.5,11.9501
1627,11.9501
1627.5,11.9501
1628,11.9501
1628.5,11.9501
1629,11.9501
1629.5,11.9501
1630,11.9501
1630.5,11.9501
1631,11.9501
1631.5,11.9501
1632,11.9501
1632.5,11.9501
1633,11.9501
1633.5,11.9501
1634,11.9501
1634.5,11.95
1635,11.95
1635.5,11.95
1636,11.95
1636.5,11.95
1637,11.9499
1637.5,11.9499
1638,11.9499
1638.5,11.9498
1639,11.9498
1639.5,11.9498
1640,11.9497
1640.5,11.9497
1641,11.9496
1641.5,11.9496
1642,11.9496
1642.5,11.9495
1643,11.9495
1643.5,11.9495
1644,11.9494
1644.5,11.9494
1645,11.9494
1645.5,11.9494
1646,11.9494
1646.5,11.9493
1647,11.9493
1647.5,11.9493
1648,11.9493
1648.5,11.9493
1649,11.9493
1649.5,11.9493
1650,11.9494
1650.5,11.9494
1651,11.9494
1651.5,11.9494
1652,11.9494
1652.5,11.9494
1653,11.9494
1653.5,11.9494
1654,11.9494
1654.5,11.9494
1655,11.9494
1655.5,11.9494
1656,11.9494
1656.5,11.9493
1657,11.9493
1657.5,11.9493
1658,11.9493
1658.5,11.9492
1659,11.9492
1659.5,11.9492
1660,11.9491
1660.5,11.9491
1661,11.9491
1661.5,11.949
1662,11.949
1662.5,11.949
1663,11.9489
1663.5,11.9489
1664,11.9489
1664.5,11.9489
1665,11.9489
1665.5,11.9488
1666,11.9488
1666.5,11.9488
1667,11.9488
1667.5,11.9488
1668,11.9488
1668.5,11.9488
1669,11.9489
1669.5,11.9489
1670,11.9489
1670.5,11.9489
1671,11.9489
1671.5,11.9489
1672,11.9489
1672.5,11.9489
1673,11.949
1673.5,11.949
1674,11.949
1674.5,11.949
1675,11.949
1675.5,11.949
1676,11.949
1676.5,11.949
1677,11.9489
1677.5,11.9489
1678,11.9489
1678.5,11.9489
1679,11.9489
1679.5,11.9488
1680,11.9488
1680.5,11.9488
1681,11.9488
1681.5,11.9488
1682,11.9487
1682.5,11.9487
1683,11.9487
1683.5,11.9487
1684,11.9487
1684.5,11.9487
1685,11.9487
1685.5,11.9487
1686,11.9487
1686.5,11.9487
1687,11.9487
1687.5,11.9487
1688,11.9487
1688.5,11.9487
1689,11.9487
1689.5,11.9487
1690,11.9488
1690.5,11.9488
1691,11.9488
1691.5,11.9488
1692,11.9488
1692.5,11.9489
1693,11.9489
1693.5,11.9489
1694,11.9489
1694.5,11.9489
1695,11.9489
1695.5,11.9489
1696,11.9489
1696.5,11.9489
1697,11.9489
1697.5,11.9488
1698,11.9488
1698.5,11.9488
1699,11.9488
1699.5,11.9488
1700,11.9487
1700.5,11.9487
1701,11.9487
1701.5,11.9486
1702,11.9486
1702.5,11.9486
1703,11.9486
1703.5,11.9485
1704,11.9485
1704.5,11.9485
1705,11.9485
1705.5,11.9485
1706,11.9485
1706.5,11.9485
1707,11.9485
1707.5,11.9485
1708,11.9485
1708.5,11.9485
1709,11.9485
1709.5,11.9485
1710,11.9485
1710.5,11.9485
1711,11.9485
1711.5,11.9486
1712,11.9486
1712.5,11.9486
1713,11.9486
1713.5,11.9486
1714,11.9486
1714.5,11.9486
1715,11.9486
1715.5,11.9486
1716,11.9486
1716.5,11.9485
1717,11.9485
1717.5,11.9485
1718,11.9485
1718.5,11.9484
1719,11.9484
1719.5,11.9484
1720,11.9483
1720.5,11.9483
1721,11.9483
1721.5,11.9483
1722,11.9482
1722.5,11.9482
1723,11.9482
1723.5,11.9481
1724,11.9481
1724.5,11.9481
1725,11.9481
1725.5,11.9481
1726,11.9481
1726.5,11.9481
1727,11.9481
1727.5,11.9481
1728,11.9481
1728.5,11.9481
1729,11.9481
1729.5,11.9482
1730,11.9482
1730.5,11.9482
1731,11.9482
1731.5,11.9482
1732,11.9483
1732.5,11.9483
1733,11.9483
1733.5,11.9483
1734,11.9483
1734.5,11.9483
1735,11.9483
1735.5,11.9483
1736,11.9483
1736.5,11.9483
1737,11.9483
1737.5,11.9483
1738,11.9483
1738.5,11.9483
1739,11.9483
1739.5,11.9483
1740,11.9483
1740.5,11.9483
1741,11.9482
1741.5,11.9482
1742,11.9482
1742.5,11.9482
1743,11.9482
1743.5,11.9482
1744,11.9482
1744.5,11.9482
1745,11.9482
1745.5,11.9482
1746,11.9482
1746.5,11.9482
1747,11.9482
1747.5,11.9482
1748,11.9483
1748.5,11.9483
1749,11.9483
1749.5,11.9483
1750,11.9484
1750.5,11.9484
1751,11.9484
1751.5,11.9484
1752,11.9485
1752.5,11.9485
1753,11.9485
1753.5,11.9485
1754,11.9486
1754.5,11.9486
1755,11.9486
1755.5,11.9486
1756,11.9486
1756.5,11.9486
1757,11.9486
1757.5,11.9486
1758,11.9486
1758.5,11.9486
1759,11.9486
1759.5,11.9486
1760,11.9486
1760.5,11.9486
1761,11.9485
1761.5,11.9485
1762,11.9485
1762.5,11.9485
1763,11.9485
1763.5,11.9485
1764,11.9485
1764.5,11.9485
1765,11.9485
1765.5,11.9485
1766,11.9485
1766.5,11.9485
1767,11.9486
1767.5,11.9486
1768,11.9486
1768.5,11.9486
1769,11.9487
1769.5,11.9487
1770,11.9487
1770.5,11.9488
1771,11.9488
1771.5,11.9488
1772,11.9489
1772.5,11.9489
1773,11.9489
1773.5,11.9489
1774,11.949
1774.5,11.949
1775,11.949
1775.5,11.949
1776,11.949
1776.5,11.949
1777,11.949
1777.5,11.949
1778,11.949
1778.5,11.949
1779,11.949
1779.5,11.949
1780,11.949
1780.5,11.949
1781,11.949
1781.5,11.949
1782,11.949
1782.5,11.949
1783,11.949
1783.5,11.949
1784,11.949
1784.5,11.949
1785,11.949
1785.5,11.949
1786,11.949
1786.5,11.949
1787,11.9491
1787.5,11.9491
1788,11.9491
1788.5,11.9492
1789,11.9492
1789.5,11.9493
1790,11.9493
1790.5,11.9494
1791,11.9494
1791.5,11.9495
1792,11.9495
1792.5,11.9495
1793,11.9496
1793.5,11.9496
1794,11.9497
1794.5,11.9497
1795,11.9498
1795.5,11.9498
1796,11.9498
1796.5,11.9498
1797,11.9499
1797.5,11.9499
1798,11.9499
1798.5,11.9499
1799,11.9499
1799.5,11.9499
1800,11.95
1800.5,11.95
1801,11.95
1801.5,11.95
1802,11.95
1802.5,11.95
1803,11.9501
1803.5,11.9501
1804,11.9501
1804.5,11.9501
1805,11.9502
1805.5,11.9502
1806,11.9502
1806.5,11.9503
1807,11.9503
1807.5,11.9504
1808,11.9504
1808.5,11.9505
1809,11.9505
1809.5,11.9506
1810,11.9506
1810.5,11.9507
1811,11.9508
1811.5,11.9508
1812,11.9509
1812.5,11.9509
1813,11.951
1813.5,11.951
1814,11.9511
1814.5,11.9511
1815,11.9512
1815.5,11.9512
1816,11.9512
1816.5,11.9513
1817,11.9513
1817.5,11.9513
1818,11.9513
1818.5,11.9514
1819,11.9514
1819.5,11.9514
1820,11.9514
1820.5,11.9514
1821,11.9514
1821.5,11.9514
1822,11.9514
1822.5,11.9515
1823,11.9515
1823.5,11.9515
1824,11.9515
1824.5,11.9516
1825,11.9516
1825.5,11.9516
1826,11.9517
1826.5,11.9517
1827,11.9517
1827.5,11.9518
1828,11.9518
1828.5,11.9519
1829,11.9519
1829.5,11.952
1830,11.9521
1830.5,11.9521
1831,11.9522
1831.5,11.9522
1832,11.9523
1832.5,11.9523
1833,11.9524
1833.5,11.9524
1834,11.9525
1834.5,11.9525
1835,11.9526
1835.5,11.9526
1836,11.9527
1836.5,11.9527
1837,11.9527
1837.5,11.9527
1838,11.9528
1838.5,11.9528
1839,11.9528
1839.5,11.9528
1840,11.9528
1840.5,11.9528
1841,11.9529
1841.5,11.9529
1842,11.9529
1842.5,11.9529
1843,11.9529
1843.5,11.953
1844,11.953
1844.5,11.953
1845,11.9531
1845.5,11.9531
1846,11.9531
1846.5,11.9532
1847,11.9532
1847.5,11.9533
1848,11.9534
1848.5,11.9534
1849,11.9535
1849.5,11.9536
1850,11.9536
1850.5,11.9537
1851,11.9538
1851.5,11.9538
1852,11.9539
1852.5,11.954
1853,11.954
1853.5,11.9541
1854,11.9541
1854.5,11.9542
1855,11.9542
1855.5,11.9543
1856,11.9543
1856.5,11.9544
1857,11.9544
1857.5,11.9545
1858,11.9545
1858.5,11.9545
1859,11.9546
1859.5,11.9546
1860,11.9546
1860.5,11.9546
1861,11.9547
1861.5,11.9547
1862,11.9547
1862.5,11.9547
1863,11.9548
1863.5,11.9548
1864,11.9549
1864.5,11.9549
1865,11.9549
1865.5,11.955
1866,11.955
1866.5,11.9551
1867,11.9551
1867.5,11.9552
1868,11.9553
1868.5,11.9553
1869,11.9554
1869.5,11.9555
1870,11.9555
1870.5,11.9556
1871,11.9557
1871.5,11.9558
1872,11.9558
1872.5,11.9559
1873,11.956
1873.5,11.956
1874,11.9561
1874.5,11.9562
1875,11.9562
1875.5,11.9563
1876,11.9564
1876.5,11.9564
1877,11.9565
1877.5,11.9566
1878,11.9566
1878.5,11.9567
1879,11.9568
1879.5,11.9568
1880,11.9569
1880.5,11.957
1881,11.9571
1881.5,11.9572
1882,11.9573
1882.5,11.9574
1883,11.9575
1883.5,11.9576
1884,11.9578
1884.5,11.9579
1885,11.958
1885.5,11.9582
1886,11.9584
1886.5,11.9585
1887,11.9587
1887.5,11.9589
1888,11.9591
1888.5,11.9593
1889,11.9595
1889.5,11.9597
1890,11.9599
1890.5,11.9602
1891,11.9604
1891.5,11.9606
1892,11.9608
1892.5,11.961
1893,11.9612
1893.5,11.9615
1894,11.9617
1894.5,11.9619
1895,11.9621
1895.5,11.9623
1896,11.9625
1896.5,11.9627
1897,11.9629
1897.5,11.963
1898,11.9632
1898.5,11.9634
1899,11.9635
1899.5,11.9637
1900,11.9638
1900.5,11.964
1901,11.9641
1901.5,11.9642
1902,11.9644
1902.5,11.9645
1903,11.9646
1903.5,11.9647
1904,11.9648
1904.5,11.965
1905,11.9651
1905.5,11.9652
1906,11.9653
1906.5,11.9654
1907,11.9656
1907.5,11.9657
1908,11.9658
1908.5,11.9659
1909,11.966
1909.5,11.9661
1910,11.9662
1910.5,11.9663
1911,11.9664
1911.5,11.9665
